id_teks,id_kalimat,kalimat,subjek,predikat,objek,keterangan,pertanyaan,cosine_similarity
5,4,Ibu membeli sayur dari pedagang.,Ibu,membeli,sayur,dari pedagang,Apa yang Ibu beli dari pedagang?,0.4925
5,4,Ibu membeli sayur dari pedagang.,Ibu,membeli,sayur,dari pedagang,Dari mana Ibu membeli sayur?,0.7795
5,5,Rudi membawa kantong belanja.,Rudi,membawa,kantong belanja,,Siapa yang membawa kantong belanja?,0.7567
5,5,Rudi membawa kantong belanja.,Rudi,membawa,kantong belanja,,Apa yang Rudi bawa?,0.5282
5,6,Pedagang menawarkan buah segar.,Pedagang,menawarkan,buah segar,,Apa yang menawarkan buah segar?,0.7969
5,6,Pedagang menawarkan buah segar.,Pedagang,menawarkan,buah segar,,Apa yang Pedagang tawarkan?,0.4986
5,7,Ibu memilih apel merah.,Ibu,memilih,apel merah,,Apa yang memilih apel merah?,0.8676
5,7,Ibu memilih apel merah.,Ibu,memilih,apel merah,,Apa yang Ibu pilih?,0.1799
5,8,Rudi menghitung jumlah buah.,Rudi,menghitung,jumlah buah,,Siapa yang menghitung jumlah buah?,0.7608
5,8,Rudi menghitung jumlah buah.,Rudi,menghitung,jumlah buah,,Apa yang Rudi hitung?,0.5885
5,9,Ibu membayar di kasir pasar.,Ibu,membayar,,di kasir pasar,Apa yang membayar di kasir pasar?,0.8065
5,9,Ibu membayar di kasir pasar.,Ibu,membayar,,di kasir pasar,Di mana Ibu membayar ?,0.5809
5,10,Rudi membantu membawa barang.,Rudi,membantu membawa,barang,,Siapa yang membantu membawa barang?,0.6567
5,10,Rudi membantu membawa barang.,Rudi,membantu membawa,barang,,Apa yang Rudi bantu?,0.7523
5,11,Mereka keluar dari pasar bersama.,Mereka,keluar,,dari pasar bersama,Siapa yang keluar dari pasar bersama?,0.7531
5,11,Mereka keluar dari pasar bersama.,Mereka,keluar,,dari pasar bersama,Dari mana Mereka keluar ?,0.5979
5,12,Rudi melihat penjual mainan.,Rudi,melihat,penjual mainan,,Siapa yang melihat penjual mainan?,0.7596
5,12,Rudi melihat penjual mainan.,Rudi,melihat,penjual mainan,,Apa yang Rudi lihat?,0.6933
5,13,Rudi meminta izin kepada ibu.,Rudi,meminta,izin,kepada ibu,Siapa yang meminta izin kepada ibu?,0.6945
5,13,Rudi meminta izin kepada ibu.,Rudi,meminta,izin,kepada ibu,Apa yang Rudi pinta kepada ibu?,0.7397
5,14,Ibu mengizinkan Rudi melihat mainan.,Ibu,mengizinkan melihat,mainan,,Siapa yang mengizinkan melihat mainan?,0.5558
5,14,Ibu mengizinkan Rudi melihat mainan.,Ibu,mengizinkan melihat,mainan,,Apa yang Ibu izin?,0.2322
5,15,Rudi memilih bola kecil.,Rudi,memilih,bola kecil,,Siapa yang memilih bola kecil?,0.6832
5,15,Rudi memilih bola kecil.,Rudi,memilih,bola kecil,,Apa yang Rudi pilih?,0.6779
5,16,Ibu membeli bola untuk Rudi.,Ibu,membeli,bola,untuk rudi,Siapa yang membeli bola untuk rudi?,0.7142
5,16,Ibu membeli bola untuk Rudi.,Ibu,membeli,bola,untuk rudi,Apa yang Ibu beli untuk rudi?,0.4776
5,17,Rudi merasa sangat senang.,Rudi,merasa,,sangat senang,Siapa yang merasa sangat senang?,0.5634
5,18,Mereka berjalan pulang ke rumah.,Mereka,berjalan pulang,,ke rumah,Siapa yang berjalan pulang ke rumah?,0.7872
5,18,Mereka berjalan pulang ke rumah.,Mereka,berjalan pulang,,ke rumah,Ke mana Mereka berjalan pulang ?,0.7586
5,19,Rudi membawa bola di tangan.,Rudi,membawa,bola,di tangan,Siapa yang membawa bola di tangan?,0.6838
5,19,Rudi membawa bola di tangan.,Rudi,membawa,bola,di tangan,Apa yang Rudi bawa di tangan?,0.6422
5,19,Rudi membawa bola di tangan.,Rudi,membawa,bola,di tangan,Di mana Rudi membawa bola?,0.8021
5,20,Ibu membawa belanjaan di tas.,Ibu,membawa,belanjaan,di tas,Apa yang membawa belanjaan di tas?,0.7832
5,20,Ibu membawa belanjaan di tas.,Ibu,membawa,belanjaan,di tas,Apa yang Ibu bawa di tas?,0.6928
5,20,Ibu membawa belanjaan di tas.,Ibu,membawa,belanjaan,di tas,Di mana Ibu membawa belanjaan?,0.6841
5,21,Sesampainya di rumah mereka beristirahat.,mereka,beristirahat,,di rumah,Siapa yang beristirahat di rumah?,0.5108
5,21,Sesampainya di rumah mereka beristirahat.,mereka,beristirahat,,di rumah,Di mana mereka beristirahat ?,0.4346
5,22,Rudi bermain bola di halaman.,Rudi,bermain,bola,di halaman,Siapa yang bermain bola di halaman?,0.6986
5,22,Rudi bermain bola di halaman.,Rudi,bermain,bola,di halaman,Apa yang Rudi main di halaman?,0.6251
5,22,Rudi bermain bola di halaman.,Rudi,bermain,bola,di halaman,Di mana Rudi bermain bola?,0.7604
5,23,Ibu menyimpan belanjaan di dapur.,Ibu,menyimpan,belanjaan,di dapur,Apa yang menyimpan belanjaan di dapur?,0.6832
5,23,Ibu menyimpan belanjaan di dapur.,Ibu,menyimpan,belanjaan,di dapur,Apa yang Ibu simpan di dapur?,0.6033
5,23,Ibu menyimpan belanjaan di dapur.,Ibu,menyimpan,belanjaan,di dapur,Di mana Ibu menyimpan belanjaan?,0.2443
5,24,Ayah datang dari kantor.,Ayah,datang,,dari kantor,Siapa yang datang dari kantor?,0.8387
5,24,Ayah datang dari kantor.,Ayah,datang,,dari kantor,Dari mana Ayah datang ?,0.4327
5,25,Rudi menunjukkan bola kepada ayah.,Rudi,menunjukkan,bola,kepada ayah,Siapa yang menunjukkan bola kepada ayah?,0.7417
5,25,Rudi menunjukkan bola kepada ayah.,Rudi,menunjukkan,bola,kepada ayah,Apa yang Rudi tunjukkan kepada ayah?,0.6942
6,1,Pagi hari Beni membaca buku.,Beni,membaca,buku,pagi hari,Siapa yang membaca buku pagi hari?,0.858
6,1,Pagi hari Beni membaca buku.,Beni,membaca,buku,pagi hari,Apa yang Beni baca pagi hari?,0.809
6,1,Pagi hari Beni membaca buku.,Beni,membaca,buku,pagi hari,Kapan Beni membaca buku?,0.6882
6,2,Beni duduk di kursi belajar.,Beni,duduk,,di kursi belajar,Siapa yang duduk di kursi belajar?,0.7266
6,2,Beni duduk di kursi belajar.,Beni,duduk,,di kursi belajar,Di mana Beni duduk ?,0.3302
6,3,Ibu memanggil Beni dari dapur.,Ibu,memanggil,Beni,dari dapur,Siapa yang memanggil Beni dari dapur?,0.8318
6,3,Ibu memanggil Beni dari dapur.,Ibu,memanggil,Beni,dari dapur,Siapa yang Ibu panggil dari dapur?,0.6135
6,3,Ibu memanggil Beni dari dapur.,Ibu,memanggil,Beni,dari dapur,Dari mana Ibu memanggil Beni?,0.653
6,4,Beni menutup buku pelajaran.,Beni,menutup,buku pelajaran,,Siapa yang menutup buku pelajaran?,0.8094
6,4,Beni menutup buku pelajaran.,Beni,menutup,buku pelajaran,,Apa yang Beni tutup?,0.6495
6,5,Ibu meminta bantuan Beni.,Ibu,meminta,bantuan Beni,,Siapa yang meminta bantuan Beni?,0.7634
6,5,Ibu meminta bantuan Beni.,Ibu,meminta,bantuan Beni,,Siapa yang Ibu pinta?,0.3436
6,6,Beni mengambil air di sumur.,Beni,mengambil,air,di sumur,Siapa yang mengambil air di sumur?,0.7057
6,6,Beni mengambil air di sumur.,Beni,mengambil,air,di sumur,Apa yang Beni ambil di sumur?,0.6592
6,6,Beni mengambil air di sumur.,Beni,mengambil,air,di sumur,Di mana Beni mengambil air?,0.5722
6,7,Ibu memasak sayur di dapur.,Ibu,memasak,sayur,di dapur,Apa yang memasak sayur di dapur?,0.7141
6,7,Ibu memasak sayur di dapur.,Ibu,memasak,sayur,di dapur,Apa yang Ibu pasak di dapur?,0.3638
6,7,Ibu memasak sayur di dapur.,Ibu,memasak,sayur,di dapur,Di mana Ibu memasak sayur?,0.6726
6,8,Beni menuangkan air ke dalam panci.,Beni,menuangkan,air,ke dalam panci,Siapa yang menuangkan air ke dalam panci?,0.7375
6,8,Beni menuangkan air ke dalam panci.,Beni,menuangkan,air,ke dalam panci,Apa yang Beni tuangkan ke dalam panci?,0.7288
6,8,Beni menuangkan air ke dalam panci.,Beni,menuangkan,air,ke dalam panci,Ke mana Beni menuangkan air?,0.5192
6,9,Ibu mengaduk masakan dengan sendok.,Ibu,mengaduk,masakan,dengan sendok,Apa yang mengaduk masakan dengan sendok?,0.8124
6,9,Ibu mengaduk masakan dengan sendok.,Ibu,mengaduk,masakan,dengan sendok,Apa yang Ibu kaduk dengan sendok?,0.7103
6,10,Aroma masakan terasa enak.,Aroma masakan,terasa,,enak,Apa yang terasa enak?,0.5217
6,11,Beni mencuci tangan di wastafel.,Beni,mencuci,tangan,di wastafel,Siapa yang mencuci tangan di wastafel?,0.8226
6,11,Beni mencuci tangan di wastafel.,Beni,mencuci,tangan,di wastafel,Apa yang Beni cuci di wastafel?,0.7918
6,11,Beni mencuci tangan di wastafel.,Beni,mencuci,tangan,di wastafel,Di mana Beni mencuci tangan?,0.777
6,12,Ibu menyiapkan makan pagi.,Ibu,menyiapkan makan,pagi,,Apa yang menyiapkan makan pagi?,0.838
6,12,Ibu menyiapkan makan pagi.,Ibu,menyiapkan makan,pagi,,Apa yang Ibu siapkan?,0.2958
6,13,Ayah duduk di ruang makan.,Ayah,duduk,,di ruang makan,Siapa yang duduk di ruang makan?,0.6618
6,13,Ayah duduk di ruang makan.,Ayah,duduk,,di ruang makan,Di mana Ayah duduk ?,0.3255
6,14,Beni membawa piring ke meja.,Beni,membawa,piring,ke meja,Siapa yang membawa piring ke meja?,0.7055
6,14,Beni membawa piring ke meja.,Beni,membawa,piring,ke meja,Apa yang Beni bawa ke meja?,0.5983
6,14,Beni membawa piring ke meja.,Beni,membawa,piring,ke meja,Ke mana Beni membawa piring?,0.5614
6,15,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Siapa yang makan bersama di pagi hari?,0.7751
6,15,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Kapan Mereka makan ?,0.5122
6,15,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Di mana Mereka makan ?,0.3903
6,16,Ayah berbicara tentang pekerjaan.,Ayah,berbicara,,tentang pekerjaan,Siapa yang berbicara tentang pekerjaan?,0.8605
6,17,Ibu mendengarkan dengan tenang.,Ibu,mendengarkan,,dengan tenang,Apa yang mendengarkan dengan tenang?,0.6161
6,18,Beni menghabiskan makanannya.,Beni,menghabiskan,makanan nya,,Siapa yang menghabiskan makanan nya?,0.7069
6,18,Beni menghabiskan makanannya.,Beni,menghabiskan,makanan nya,,Apa yang Beni habiskan?,0.5497
6,20,Beni membuka buku di meja.,Beni,membuka,buku,di meja,Siapa yang membuka buku di meja?,0.7915
6,20,Beni membuka buku di meja.,Beni,membuka,buku,di meja,Apa yang Beni buka di meja?,0.7002
6,20,Beni membuka buku di meja.,Beni,membuka,buku,di meja,Di mana Beni membuka buku?,0.5559
6,21,Ibu membersihkan dapur.,Ibu,membersihkan,dapur,,Apa yang membersihkan dapur?,0.7154
6,21,Ibu membersihkan dapur.,Ibu,membersihkan,dapur,,Apa yang Ibu bersihkan?,0.4374
6,22,Ayah bersiap pergi ke kantor.,Ayah,bersiap pergi,,ke kantor,Siapa yang bersiap pergi ke kantor?,0.8308
6,22,Ayah bersiap pergi ke kantor.,Ayah,bersiap pergi,,ke kantor,Ke mana Ayah bersiap pergi ?,0.486
6,23,Beni membaca dengan serius.,Beni,membaca,,dengan serius,Siapa yang membaca dengan serius?,0.8186
6,24,Ibu memberi semangat kepada Beni.,Ibu,memberi,semangat,kepada beni,Siapa yang memberi semangat kepada beni?,0.5101
6,24,Ibu memberi semangat kepada Beni.,Ibu,memberi,semangat,kepada beni,Apa yang Ibu beri kepada beni?,0.2895
6,25,Beni merasa termotivasi untuk belajar.,Beni,merasa termotivasi,,,Siapa yang merasa termotivasi?,0.4622
7,1,Pagi hari Tono pergi ke sekolah.,Tono,pergi,,pagi hari ke sekolah,Siapa yang pergi pagi hari ke sekolah?,0.6482
7,1,Pagi hari Tono pergi ke sekolah.,Tono,pergi,,pagi hari ke sekolah,Kapan Tono pergi ?,0.5369
7,1,Pagi hari Tono pergi ke sekolah.,Tono,pergi,,pagi hari ke sekolah,Ke mana Tono pergi ?,0.5446
7,2,Tono memakai seragam rapi.,Tono,memakai,seragam rapi,,Siapa yang memakai seragam rapi?,0.5319
7,2,Tono memakai seragam rapi.,Tono,memakai,seragam rapi,,Apa yang Tono pakai?,0.6244
7,3,Ibu menyiapkan bekal untuk Tono.,Ibu,menyiapkan,bekal,untuk Tono,Siapa yang menyiapkan bekal untuk Tono?,0.7098
7,3,Ibu menyiapkan bekal untuk Tono.,Ibu,menyiapkan,bekal,untuk Tono,Apa yang Ibu siapkan untuk Tono?,0.7203
7,4,Tono memasukkan buku ke tas.,Tono,memasukkan,buku,ke tas,Siapa yang memasukkan buku ke tas?,0.6698
7,4,Tono memasukkan buku ke tas.,Tono,memasukkan,buku,ke tas,Apa yang Tono masukkan ke tas?,0.4838
7,4,Tono memasukkan buku ke tas.,Tono,memasukkan,buku,ke tas,Ke mana Tono memasukkan buku?,0.7951
7,5,Ayah mengantar Tono ke sekolah.,Ayah,mengantar,Tono,ke sekolah,Siapa yang mengantar Tono ke sekolah?,0.8803
7,5,Ayah mengantar Tono ke sekolah.,Ayah,mengantar,Tono,ke sekolah,Siapa yang Ayah antar ke sekolah?,0.4637
7,5,Ayah mengantar Tono ke sekolah.,Ayah,mengantar,Tono,ke sekolah,Ke mana Ayah mengantar Tono?,0.5963
7,6,Tono duduk di belakang sepeda.,Tono,duduk,,di belakang sepeda,Siapa yang duduk di belakang sepeda?,0.8227
7,6,Tono duduk di belakang sepeda.,Tono,duduk,,di belakang sepeda,Di mana Tono duduk ?,0.368
7,7,Mereka melewati jalan desa.,Mereka,melewati,jalan desa,,Siapa yang melewati jalan desa?,0.853
7,7,Mereka melewati jalan desa.,Mereka,melewati,jalan desa,,Apa yang Mereka lewati?,0.2447
7,8,Angin bertiup di pagi hari.,Angin,bertiup,,di pagi hari,Siapa yang bertiup di pagi hari?,0.5351
7,8,Angin bertiup di pagi hari.,Angin,bertiup,,di pagi hari,Kapan Angin bertiup ?,0.7037
7,8,Angin bertiup di pagi hari.,Angin,bertiup,,di pagi hari,Di mana Angin bertiup ?,0.717
7,9,Tono tiba di sekolah tepat waktu.,Tono,tiba,,di sekolah tepat waktu,Siapa yang tiba di sekolah tepat waktu?,0.7344
7,9,Tono tiba di sekolah tepat waktu.,Tono,tiba,,di sekolah tepat waktu,Di mana Tono tiba ?,0.4574
7,10,Guru menyambut siswa di gerbang.,Guru,menyambut,siswa,di gerbang,Siapa yang menyambut siswa di gerbang?,0.7748
7,10,Guru menyambut siswa di gerbang.,Guru,menyambut,siswa,di gerbang,Apa yang Guru sambut di gerbang?,0.477
7,10,Guru menyambut siswa di gerbang.,Guru,menyambut,siswa,di gerbang,Di mana Guru menyambut siswa?,0.6947
7,11,Tono masuk ke kelas dengan tertib.,Tono,masuk,,ke kelas dengan tertib,Siapa yang masuk ke kelas dengan tertib?,0.6988
7,11,Tono masuk ke kelas dengan tertib.,Tono,masuk,,ke kelas dengan tertib,Ke mana Tono masuk ?,0.4287
7,12,Temannya menyapa Tono dengan ramah.,Teman nya,menyapa,Tono,dengan ramah,Apa yang menyapa Tono dengan ramah?,0.8915
7,12,Temannya menyapa Tono dengan ramah.,Teman nya,menyapa,Tono,dengan ramah,Siapa yang Teman nya sapa dengan ramah?,0.5395
7,13,Guru mengajar pelajaran sains.,Guru,mengajar,pelajaran sains,,Siapa yang mengajar pelajaran sains?,0.8599
7,13,Guru mengajar pelajaran sains.,Guru,mengajar,pelajaran sains,,Apa yang Guru ajar?,0.6315
7,14,Tono mendengarkan dengan fokus.,Tono,mendengarkan,,dengan fokus,Siapa yang mendengarkan dengan fokus?,0.7339
7,15,Temannya mencatat di buku.,Teman nya,mencatat,,di buku,Apa yang mencatat di buku?,0.8142
7,15,Temannya mencatat di buku.,Teman nya,mencatat,,di buku,Di mana Teman nya mencatat ?,0.4945
7,16,Guru memberi tugas kepada siswa.,Guru,memberi,tugas,kepada siswa,Siapa yang memberi tugas kepada siswa?,0.8024
7,16,Guru memberi tugas kepada siswa.,Guru,memberi,tugas,kepada siswa,Apa yang Guru beri kepada siswa?,0.7673
7,17,Tono mengerjakan tugas dengan teliti.,Tono,mengerjakan,tugas,dengan teliti,Siapa yang mengerjakan tugas dengan teliti?,0.6147
7,17,Tono mengerjakan tugas dengan teliti.,Tono,mengerjakan,tugas,dengan teliti,Apa yang Tono kerjakan dengan teliti?,0.8417
7,18,Saat istirahat Tono bermain di lapangan.,,bermain,,di lapangan,Di mana  bermain ?,0.4858
7,19,Temannya bermain bola bersama.,Teman nya,bermain,bola,bersama,Apa yang bermain bola bersama?,0.7164
7,19,Temannya bermain bola bersama.,Teman nya,bermain,bola,bersama,Apa yang Teman nya main bersama?,0.3769
7,20,Tono berlari di lapangan sekolah.,Tono,berlari,,di lapangan sekolah,Siapa yang berlari di lapangan sekolah?,0.7704
7,20,Tono berlari di lapangan sekolah.,Tono,berlari,,di lapangan sekolah,Di mana Tono berlari ?,0.5791
7,21,Setelah istirahat mereka kembali ke kelas.,mereka,kembali,,setelah istirahat ke kelas,Siapa yang kembali setelah istirahat ke kelas?,0.8232
7,21,Setelah istirahat mereka kembali ke kelas.,mereka,kembali,,setelah istirahat ke kelas,Kapan mereka kembali ?,0.3785
7,21,Setelah istirahat mereka kembali ke kelas.,mereka,kembali,,setelah istirahat ke kelas,Ke mana mereka kembali ?,0.3765
7,22,Guru melanjutkan pelajaran.,Guru,melanjutkan,pelajaran,,Siapa yang melanjutkan pelajaran?,0.6602
7,22,Guru melanjutkan pelajaran.,Guru,melanjutkan,pelajaran,,Apa yang Guru lanjutkan?,0.6491
7,23,Tono menjawab pertanyaan guru.,Tono,menjawab,pertanyaan guru,,Siapa yang menjawab pertanyaan guru?,0.682
7,23,Tono menjawab pertanyaan guru.,Tono,menjawab,pertanyaan guru,,Apa yang Tono jawab?,0.7439
7,24,Guru memberi pujian kepada Tono.,Guru,memberi,pujian,kepada tono,Siapa yang memberi pujian kepada tono?,0.7071
7,24,Guru memberi pujian kepada Tono.,Guru,memberi,pujian,kepada tono,Apa yang Guru beri kepada tono?,0.6103
7,25,Tono pulang ke rumah dengan senang.,Tono,pulang,,ke rumah dengan senang,Siapa yang pulang ke rumah dengan senang?,0.5843
7,25,Tono pulang ke rumah dengan senang.,Tono,pulang,,ke rumah dengan senang,Ke mana Tono pulang ?,0.5214
8,1,Pagi hari Lani membantu ibu di dapur.,Lani,membantu,ibu,pagi hari di dapur,Siapa yang membantu ibu pagi hari di dapur?,0.8688
8,1,Pagi hari Lani membantu ibu di dapur.,Lani,membantu,ibu,pagi hari di dapur,Apa yang Lani bantu pagi hari di dapur?,0.6966
8,1,Pagi hari Lani membantu ibu di dapur.,Lani,membantu,ibu,pagi hari di dapur,Kapan Lani membantu ibu?,0.6145
8,1,Pagi hari Lani membantu ibu di dapur.,Lani,membantu,ibu,pagi hari di dapur,Di mana Lani membantu ibu?,0.556
8,2,Lani mencuci sayur di wastafel.,Lani,mencuci,sayur,di wastafel,Siapa yang mencuci sayur di wastafel?,0.7944
8,2,Lani mencuci sayur di wastafel.,Lani,mencuci,sayur,di wastafel,Apa yang Lani cuci di wastafel?,0.6296
8,2,Lani mencuci sayur di wastafel.,Lani,mencuci,sayur,di wastafel,Di mana Lani mencuci sayur?,0.6691
8,3,Ibu memotong wortel di meja.,Ibu,memotong,wortel,di meja,Apa yang memotong wortel di meja?,0.7986
8,3,Ibu memotong wortel di meja.,Ibu,memotong,wortel,di meja,Apa yang Ibu potong di meja?,0.5536
8,3,Ibu memotong wortel di meja.,Ibu,memotong,wortel,di meja,Di mana Ibu memotong wortel?,0.6991
8,4,Lani menaruh sayur ke dalam mangkuk.,Lani,menaruh,sayur,ke dalam mangkuk,Siapa yang menaruh sayur ke dalam mangkuk?,0.8353
8,4,Lani menaruh sayur ke dalam mangkuk.,Lani,menaruh,sayur,ke dalam mangkuk,Apa yang Lani taruh ke dalam mangkuk?,0.6564
8,4,Lani menaruh sayur ke dalam mangkuk.,Lani,menaruh,sayur,ke dalam mangkuk,Ke mana Lani menaruh sayur?,0.6177
8,5,Ibu menyalakan kompor di dapur.,Ibu,menyalakan,kompor,di dapur,Apa yang menyalakan kompor di dapur?,0.7739
8,5,Ibu menyalakan kompor di dapur.,Ibu,menyalakan,kompor,di dapur,Apa yang Ibu nyalakan di dapur?,0.6966
8,5,Ibu menyalakan kompor di dapur.,Ibu,menyalakan,kompor,di dapur,Di mana Ibu menyalakan kompor?,0.5025
8,6,Air mendidih di dalam panci.,Air,mendidih,,di dalam panci,Apa yang mendidih di dalam panci?,0.8511
8,6,Air mendidih di dalam panci.,Air,mendidih,,di dalam panci,Di mana Air mendidih ?,0.7654
8,7,Lani mengaduk sayur dengan sendok.,Lani,mengaduk,sayur,dengan sendok,Siapa yang mengaduk sayur dengan sendok?,0.7229
8,7,Lani mengaduk sayur dengan sendok.,Lani,mengaduk,sayur,dengan sendok,Apa yang Lani kaduk dengan sendok?,0.4915
8,8,Aroma masakan terasa harum.,Aroma masakan,terasa,,harum,Apa yang terasa harum?,0.4122
8,9,Ayah duduk di ruang makan.,Ayah,duduk,,di ruang makan,Siapa yang duduk di ruang makan?,0.6618
8,9,Ayah duduk di ruang makan.,Ayah,duduk,,di ruang makan,Di mana Ayah duduk ?,0.3255
8,10,Adik bermain mobil-mobilan di lantai.,Adik,bermain,mobil-mobilan,di lantai,Siapa yang bermain mobil-mobilan di lantai?,0.8212
8,10,Adik bermain mobil-mobilan di lantai.,Adik,bermain,mobil-mobilan,di lantai,Apa yang Adik main di lantai?,0.6909
8,10,Adik bermain mobil-mobilan di lantai.,Adik,bermain,mobil-mobilan,di lantai,Di mana Adik bermain mobil-mobilan?,0.6578
8,11,Lani menyiapkan piring di meja.,Lani,menyiapkan,piring,di meja,Siapa yang menyiapkan piring di meja?,0.7821
8,11,Lani menyiapkan piring di meja.,Lani,menyiapkan,piring,di meja,Apa yang Lani siapkan di meja?,0.699
8,11,Lani menyiapkan piring di meja.,Lani,menyiapkan,piring,di meja,Di mana Lani menyiapkan piring?,0.6811
8,12,Ibu menuangkan sup ke mangkuk.,Ibu,menuangkan,sup,ke mangkuk,Apa yang menuangkan sup ke mangkuk?,0.9181
8,12,Ibu menuangkan sup ke mangkuk.,Ibu,menuangkan,sup,ke mangkuk,Apa yang Ibu tuangkan ke mangkuk?,0.7139
8,12,Ibu menuangkan sup ke mangkuk.,Ibu,menuangkan,sup,ke mangkuk,Ke mana Ibu menuangkan sup?,0.7602
8,13,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Siapa yang makan bersama di pagi hari?,0.7751
8,13,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Kapan Mereka makan ?,0.5122
8,13,Mereka makan bersama di pagi hari.,Mereka,makan,,bersama di pagi hari,Di mana Mereka makan ?,0.3903
8,14,Lani makan dengan rapi.,Lani,makan,,dengan rapi,Siapa yang makan dengan rapi?,0.7352
8,15,Adik minum air putih.,Adik,minum,air putih,,Apa yang minum air putih?,0.8127
8,15,Adik minum air putih.,Adik,minum,air putih,,Apa yang Adik minum?,0.6301
8,16,Ayah bercerita tentang pekerjaan.,Ayah,bercerita,,tentang pekerjaan,Siapa yang bercerita tentang pekerjaan?,0.8033
8,17,Ibu mendengarkan dengan tenang.,Ibu,mendengarkan,,dengan tenang,Apa yang mendengarkan dengan tenang?,0.6161
8,18,Setelah makan Lani mencuci piring.,Lani,mencuci makan,piring,,Siapa yang mencuci makan piring?,0.6269
8,18,Setelah makan Lani mencuci piring.,Lani,mencuci makan,piring,,Apa yang Lani cucikan?,0.4334
8,19,Ibu mengelap meja makan.,Ibu,mengelap,meja,,Apa yang mengelap meja?,0.4987
8,19,Ibu mengelap meja makan.,Ibu,mengelap,meja,,Apa yang Ibu kelap?,0.2066
8,20,Adik mengumpulkan sendok.,Adik,mengumpulkan,sendok,,Siapa yang mengumpulkan sendok?,0.7172
8,20,Adik mengumpulkan sendok.,Adik,mengumpulkan,sendok,,Apa yang Adik kumpulkan?,0.3607
